reviewerID,asin,reviewText,overall,reviewTime
A6PHQJZNGC370,B000002KB0,,5,"06 25, 1998"
A31NASOLC8VVUV,B000002L68,,5,"06 25, 1998"
AACC3Y6MLDTMG,B000001J2L,,5,"06 25, 1998"
A3BHBXAY5GNFV8,B000002952,,5,"06 25, 1998"
A189G6PFFQ8EG3,B0000062LG,,5,"06 25, 1998"
A32XH5SXKUGTWN,B0000062S6,,5,"06 25, 1998"
A3GCFFDT11CW27,B0000062UW,,4,"06 25, 1998"
A1ZMY19P8C6D8U,B00000634V,,4,"06 25, 1998"
A2PPA2F5YRGAGG,B000006BZ7,,5,"06 25, 1998"
AYSIGP3YEJS44,B000006BZ7,,5,"06 25, 1998"
AC904SNNOOWLV,B000006O86,,5,"06 25, 1998"
AOUTEISU9VWMW,B000006OAM,,5,"06 25, 1998"
A2KXAZ5DCE7AUK,B000006OAQ,,5,"06 25, 1998"
A2PDPSP3MJN1TK,B000006OBM,,5,"06 25, 1998"
A1101ZALEN4QGC,6304208219,,5,"06 25, 1998"
A2LEI4EQJO1N2E,B000000ORS,,5,"06 25, 1998"
A7FFC755IOWUD,B000000V1I,,5,"06 25, 1998"
A3UCN082DE89F,B000002J88,,5,"06 25, 1998"
A1PJ0BZX21I8WW,B000002JA8,,4,"06 25, 1998"
A2VIFEB0H69YEP,B000002JDJ,,5,"06 25, 1998"
A307PRIOJCPOOT,B000002JFB,,4,"06 25, 1998"
A2Y3Y58KLYIPGY,B000002H5I,,5,"06 26, 1998"
A2OBBHUKDDJADA,B000002HBV,,5,"06 26, 1998"
AXAC17RBKUR7N,B000002HR2,,4,"06 26, 1998"
AJA9GYRRWUGEU,B000002HR5,,5,"06 26, 1998"
A20E7R4JE4HZ8K,B000002IGX,,4,"06 26, 1998"
A3PCPBSNA6A7MR,B000002IWH,,5,"06 26, 1998"
AUE306WO8NUAE,B000002UKS,,5,"06 26, 1998"
A1PJ0BZX21I8WW,B000002US5,,5,"06 26, 1998"
A32QGODMHO7AW,B000002V7T,,3,"06 26, 1998"
A3ASAKK9Q01HLI,B000006Y23,,5,"06 26, 1998"
AL5M89TWXIOBT,B00000703U,,5,"06 26, 1998"
A2ZA7TRAB16EUY,B000007OHW,,5,"06 26, 1998"
A1LUM0R40DVVYK,B000005A47,,4,"06 26, 1998"
A214TDVLWGZKHV,B000005AZL,,4,"06 26, 1998"
A131EZ3KPUT5SC,B000005B8I,,5,"06 26, 1998"
A3OL45YQLACK7V,B000005BHO,,5,"06 26, 1998"
A2956405S26E8V,B000000VLC,,5,"06 26, 1998"
A38HLAOBS1WB2X,B000000X65,,4,"06 26, 1998"
A3OM6EJLXKCLMF,B0000017JM,,4,"06 26, 1998"
A3E493USY6YZ8Y,B0000017L1,,5,"06 26, 1998"
A3SWDICIMFQD7H,B000001Z2Q,,5,"06 26, 1998"
A12PRVCBE4ZKDS,B000002513,,5,"06 26, 1998"
A1K5YTX8XIOPJP,B000002572,,5,"06 26, 1998"
A18SIFP32ACIQ9,B000002GXE,,5,"06 26, 1998"
A4Z17Z22NLYTP,780620003,,5,"06 26, 1998"
A2QQ1O2D96S8MJ,6302038308,,4,"06 26, 1998"
A1CDJ0FVKD4DVB,B000002LLP,,5,"06 26, 1998"
A3T9C7KQF99O0X,B000002MQA,,5,"06 26, 1998"
AUQ0QF0GHUK9T,B000002N7W,,5,"06 26, 1998"
A1XN0F155UET6F,B000002NJJ,,4,"06 26, 1998"
A2RD4JGBJZKY,B0000029YC,,5,"06 26, 1998"
A33IA8JZM9QGPP,B000002ANX,,5,"06 26, 1998"
A2W73IGFVGR2SS,B000002BLX,,5,"06 26, 1998"
A3SSAXHCXZ3ATL,B000002BQ7,,5,"06 26, 1998"
A9EX4ZSJ2AMK5,B000002C4J,,5,"06 26, 1998"
A9H0ZBB4CG9GS,B000002G18,,2,"06 26, 1998"
A1A4UG8Q3J1YUQ,B000002G3Y,,5,"06 26, 1998"
A3OL3SZ1BPWQ72,B000002WYP,,5,"06 26, 1998"
ANSOSQT7ICBZ7,B000002WYT,,5,"06 26, 1998"
A3AYA634I1IHI1,B000002OQH,,2,"06 26, 1998"
A3AYA634I1IHI1,B000002OU8,,5,"06 26, 1998"
A3AYA634I1IHI1,B000002P64,,4,"06 26, 1998"
A3P3EZ1JVST6GN,B000003PL2,,5,"06 26, 1998"
A2LS18N7M9NSQ5,B000003TAJ,,5,"06 26, 1998"
A2956405S26E8V,B000005MF3,,5,"06 26, 1998"
A1BYJ01FZJOMX1,B000005OMQ,,5,"06 26, 1998"
A3J3EG07YEPVR2,B000005RSQ,,4,"06 26, 1998"
A3W4CTCYP9YUZ7,B000005TN1,,5,"06 26, 1998"
A3LR85OZW9T32R,B000005ZKK,,5,"06 26, 1998"
A2ZZZD2FJ1HVQW,B000000DHY,,5,"06 26, 1998"
A3BF8Z4HHPEZH6,B000000F3W,,5,"06 26, 1998"
A2UCP0RJL7FSLR,B000000IUK,,5,"06 26, 1998"
AA3RGW41WZCS1,B000000ODP,,5,"06 26, 1998"
ATBKB39PRVHSY,B000003GBE,,5,"06 26, 1998"
A2V87IKUZ5VAUQ,B000007SAV,,5,"06 26, 1998"
A24K71PWUX2RXC,B000008940,,5,"06 26, 1998"
A2I98R4OKLOEQ8,B0000000KO,,5,"06 26, 1998"
AKSSLW42OOH2E,B0000004E0,,5,"06 26, 1998"
A1LUM0R40DVVYK,B00000064F,,5,"06 26, 1998"
A38HLAOBS1WB2X,B0000007SY,,5,"06 26, 1998"
ANKDWCTQWFPTU,B000002KAT,,5,"06 26, 1998"
A4Z17Z22NLYTP,6304737491,,5,"06 26, 1998"
AICYLKI4F0V1Z,B000001INX,,5,"06 26, 1998"
A32QGODMHO7AW,B000001NIG,,5,"06 26, 1998"
AXR78640WCN1Z,B00000273J,,5,"06 26, 1998"
A3TVVE1XBE0WJ3,B0000027Q0,,5,"06 26, 1998"
A3R2W2SX8X073E,B00000295Q,,3,"06 26, 1998"
AVDBFJKE5ENSX,B0000062BL,,5,"06 26, 1998"
AICYLKI4F0V1Z,B0000062S3,,4,"06 26, 1998"
AG0AMBIHMYSA8,B0000062S6,,4,"06 26, 1998"
A3Q0Y4FROZPZ56,B00000649T,,5,"06 26, 1998"
A1PJ0BZX21I8WW,B000006C05,,4,"06 26, 1998"
A2T55RSA87YU4O,B000006NKS,,4,"06 26, 1998"
A1VZGLHD08DM6V,B000006NZV,,5,"06 26, 1998"
A1W3MBU3V858G9,B000006OH6,,1,"06 26, 1998"
A4Z17Z22NLYTP,783233493,,5,"06 26, 1998"
A4Z17Z22NLYTP,6304331908,,5,"06 26, 1998"
A34ELJUK7ZOO2Z,B000000OV7,,5,"06 26, 1998"
A3AHAQ9E7H91U1,B000002JC4,,5,"06 26, 1998"
A1645PQLLBS9NB,B000009CC9,,5,"06 26, 1998"
A38HLAOBS1WB2X,783221088,,5,"06 27, 1998"
ABY6Y9IT80JFW,B000002HXW,,5,"06 27, 1998"
A38HLAOBS1WB2X,B000002IQY,,2,"06 27, 1998"
A2WSXRJCHXRB87,B000002IT2,,5,"06 27, 1998"
A215QCAL779RAB,B000002IZM,,5,"06 27, 1998"
A240VR4O8GV930,B000002J1B,,5,"06 27, 1998"
A3GNLBGU0TTQT2,B000002UEB,,5,"06 27, 1998"
A121RT9LRQMEEN,B000002UVQ,,5,"06 27, 1998"
ASAQXWQIY1P2I,B000007QF2,,4,"06 27, 1998"
A32MP8MWOHMZW0,B00000471A,,5,"06 27, 1998"
A38HLAOBS1WB2X,B000000X7X,,4,"06 27, 1998"
A1OAQS9DCH5B5K,B0000011MR,,5,"06 27, 1998"
A1HG696OJBB0MT,B000001YAB,,5,"06 27, 1998"
ACPIGB4F4XH4V,B000001YAV,,5,"06 27, 1998"
A1ZGIYGJWK2GTI,B000001YJZ,,5,"06 27, 1998"
A35YCSJULU11FB,B000002030,,5,"06 27, 1998"
A1OAQS9DCH5B5K,B0000025CO,,5,"06 27, 1998"
A2UJBUJRDRA6PQ,6300213919,,5,"06 27, 1998"
ANSL4ZJYNFKZZ,B000001EQ1,,5,"06 27, 1998"
A3DP5RZIZEX6ZY,B000001ESN,,5,"06 27, 1998"
A3J388IQA77OAX,B000001F3C,,5,"06 27, 1998"
A38HLAOBS1WB2X,B000001FLN,,4,"06 27, 1998"
ACI4GXVVM5JC9,B000001FY9,,5,"06 27, 1998"
A3J388IQA77OAX,B000002MG0,,5,"06 27, 1998"
A2LF0G9GEZNEQQ,B000002MI4,,5,"06 27, 1998"
A3J388IQA77OAX,B000002MU3,,3,"06 27, 1998"
A3J388IQA77OAX,B000002N9S,,5,"06 27, 1998"
A3FXRBRXXQP2L7,B000002NJS,,5,"06 27, 1998"
A3CQ1XYRDHXZTC,B000002OJC,,5,"06 27, 1998"
A15NPYKUJFZBQX,B000001A56,,4,"06 27, 1998"
A46DR4QG8B31F,B000001C9R,,5,"06 27, 1998"
A3J388IQA77OAX,B000001E18,,2,"06 27, 1998"
A1LEE8ENTPWIBU,B000002A7F,,5,"06 27, 1998"
A1PT1VD67523N3,B000002AGN,,5,"06 27, 1998"
A1P1XV3439EDUV,B000002G6A,,3,"06 27, 1998"
A38HLAOBS1WB2X,B000002OLB,,4,"06 27, 1998"
A1E58V8QP6UD2D,B000002PBN,,5,"06 27, 1998"
A1W3MBU3V858G9,B000002U21,,5,"06 27, 1998"
AJCMPRX74V516,B000003HM0,,5,"06 27, 1998"
A1WWZOANKUXWB3,B000003RCY,,5,"06 27, 1998"
A1G04145OSH46H,B000003RXC,,5,"06 27, 1998"
A1CCAL4JAO66GF,B000003TA0,,5,"06 27, 1998"
A3BI6TN5ZFY9EH,B000005HJT,,4,"06 27, 1998"
AM0SNZDF000LV,B000005HLO,,5,"06 27, 1998"
A3DP5RZIZEX6ZY,B000005RRF,,5,"06 27, 1998"
A2LGBXTYHWEP1I,767802659,,5,"06 27, 1998"
A966AKOOLEXJO,B000000DPF,,5,"06 27, 1998"
ASZ610Z460SX0,B0000038UT,,5,"06 27, 1998"
A2QJNI8EV3ZYDR,B0000038YT,,5,"06 27, 1998"
ANJG51AXPJS1D,B000007S89,,5,"06 27, 1998"
A1ASQVOGNZ3T2P,B000007SAV,,5,"06 27, 1998"
A3I594IWOLMZLT,B000007V8S,,4,"06 27, 1998"
A35VDTKM1LQPVX,B000007VXC,,5,"06 27, 1998"
AAHFB8J5UNH3R,B0000088IM,,5,"06 27, 1998"
A1K86B2R93K8GF,B00000099X,,5,"06 27, 1998"
ACPIGB4F4XH4V,B0000009XD,,5,"06 27, 1998"
ACPIGB4F4XH4V,B000000A1X,,4,"06 27, 1998"
A28N2LI2G14POU,B000002KH3,,4,"06 27, 1998"
A1F6LS83VPW49D,B000001J40,,5,"06 27, 1998"
AXVCRAAXI86WX,B000001M3P,,1,"06 27, 1998"
A1HG696OJBB0MT,B0000027F3,,5,"06 27, 1998"
A3Q54CRPG09Z9P,B0000027RL,,5,"06 27, 1998"
A38EF9ZOGQLWHR,B0000062H0,,5,"06 27, 1998"
A336N28KIW7HW0,B0000062H5,,5,"06 27, 1998"
A6DN3KWAII0X,B0000062S6,,4,"06 27, 1998"
A24K71PWUX2RXC,B0000062VP,,5,"06 27, 1998"
A2NAKL4NCDKT9O,B00000638Q,,5,"06 27, 1998"
A3F8RPXHOB5S7D,B00000638Q,,5,"06 27, 1998"
A2A2E9K4VIR1EH,B00000638Q,,4,"06 27, 1998"
A1MWNG7EU6Y5G6,B000006J68,,5,"06 27, 1998"
A2K7B82V9634QR,B000006NPY,,5,"06 27, 1998"
AM0SNZDF000LV,B000006OPR,,5,"06 27, 1998"
A1Y2KDS5XO5LTR,B000000OVA,,1,"06 27, 1998"
A86CH89MSFUEI,B000000QGZ,,5,"06 27, 1998"
A32CDXJHPPF9JO,B000000RUI,,4,"06 27, 1998"
A38HLAOBS1WB2X,B000002JB8,,4,"06 27, 1998"
A66LH6ZBEA8G4,B000002H7T,,5,"06 28, 1998"
A4YR0DHC6OGLR,B000002IT2,,5,"06 28, 1998"
A4YR0DHC6OGLR,B000002IXU,,5,"06 28, 1998"
A1ALPL858XSDE,B000007NAT,,3,"06 28, 1998"
A16F7ZT1WES2HV,B000007Q9S,,3,"06 28, 1998"
A66LH6ZBEA8G4,B00000477W,,5,"06 28, 1998"
A1JXWT4PAR2RAR,B000004ATE,,5,"06 28, 1998"
A38HLAOBS1WB2X,B0000014RU,,4,"06 28, 1998"
A38HLAOBS1WB2X,B0000015M1,,3,"06 28, 1998"
A21J7YAQ2QICBB,B0000024U8,,5,"06 28, 1998"
A74OYOX4J1PZG,B0000025DD,,4,"06 28, 1998"
A16FRXLHNJQFXA,B000001EWH,,5,"06 28, 1998"
A30XFWJJ7JH4CE,B000002MR2,,5,"06 28, 1998"
A38HLAOBS1WB2X,B000002OFD,,5,"06 28, 1998"
A3OI2DQP6HX7XM,767808673,,5,"06 28, 1998"
A1EZWF24N1VS48,B0000018V5,,5,"06 28, 1998"
A27N41L9WG2UVO,B000001DZO,,5,"06 28, 1998"
A2GEH4K3U7068I,B0000029LG,,4,"06 28, 1998"
A1HG696OJBB0MT,B000002B7M,,5,"06 28, 1998"
A16FRXLHNJQFXA,B000002BHE,,5,"06 28, 1998"
A16FRXLHNJQFXA,B000002C4J,,5,"06 28, 1998"
A38HLAOBS1WB2X,B0000033L8,,5,"06 28, 1998"
A2PD7HRD7NKT9O,B00000343O,,5,"06 28, 1998"
A38HLAOBS1WB2X,B000002P2X,,5,"06 28, 1998"
ACPIGB4F4XH4V,B000002R0N,,5,"06 28, 1998"
A1EZWF24N1VS48,B000003TAF,,5,"06 28, 1998"
A1EZWF24N1VS48,B000003TAJ,,5,"06 28, 1998"
A1EZWF24N1VS48,B000003TBS,,1,"06 28, 1998"
A66LH6ZBEA8G4,B000005J2O,,5,"06 28, 1998"
A2SQYQ711JHTN2,B000005RH8,,5,"06 28, 1998"
A284CWL3D3PA0R,B000005ZFN,,5,"06 28, 1998"
A1E9K82E1461LP,783105533,,4,"06 28, 1998"
A1AXW4L7V0CWPD,B000000OGR,,5,"06 28, 1998"
A2MSF2OMDKOYG3,B000003BMJ,,5,"06 28, 1998"
A382X17U3KZVG6,B000003CKH,,4,"06 28, 1998"
AHTPJQHR27NTL,B0000009VO,,5,"06 28, 1998"
A38HLAOBS1WB2X,B000002KJG,,5,"06 28, 1998"
A1HG696OJBB0MT,B000002KMY,,5,"06 28, 1998"
A1EZWF24N1VS48,B000002LGD,,1,"06 28, 1998"
A38HLAOBS1WB2X,B000001M1W,,5,"06 28, 1998"
A38HLAOBS1WB2X,B000001P0E,,4,"06 28, 1998"
A2QVF07F0TKEEW,B000002663,,5,"06 28, 1998"
A3KBO5PGM98HM9,B0000061RF,,4,"06 28, 1998"
A4YR0DHC6OGLR,B0000062S6,,5,"06 28, 1998"
A1OIES10FB4M9P,B00000638Q,,5,"06 28, 1998"
AL65UHQ3XAPPO,B0000064SN,,4,"06 28, 1998"
AE42XQLDXQ15M,B000006R59,,5,"06 28, 1998"
A2G2BO7JWOCE4I,B000000OTW,,5,"06 28, 1998"
A2DSD0YP7IPCZ,B000002J20,,4,"06 28, 1998"
A4YR0DHC6OGLR,B000002J88,,5,"06 28, 1998"
A1M8LH2RHWN88N,B000002JIS,,5,"06 28, 1998"
A1VDAM337QETL1,800141709,,5,"06 29, 1998"
A2H06L7I2HWBXQ,B000002ILG,,5,"06 29, 1998"
A2H06L7I2HWBXQ,B000002IO7,,4,"06 29, 1998"
AVF5X65RVDFXH,B000002IT2,,5,"06 29, 1998"
A12BIDNXQDUQ0T,B000007P48,,4,"06 29, 1998"
AQVI6OGHQ4B9P,B000005B00,,5,"06 29, 1998"
AR52KH3IGLDSU,B000005C1B,,5,"06 29, 1998"
A3AYA634I1IHI1,B00000163G,,4,"06 29, 1998"
A21RHXUIEESZYS,B0000025CO,,5,"06 29, 1998"
AKZX8OWV1CYJ,B0000025DD,,5,"06 29, 1998"
A3AYA634I1IHI1,B0000025F7,,5,"06 29, 1998"
A2XHIT0KWN02FI,B0000025ND,,4,"06 29, 1998"
AE4MJ9D95Q0M0,B000002GOH,,5,"06 29, 1998"
A234S01NN6S936,B000002NY8,,5,"06 29, 1998"
A4AOQ932I5BTE,6303504779,,4,"06 29, 1998"
ANW1KNPRM9F31,B000001DZO,,5,"06 29, 1998"
A20HG10JACQZOY,B000002BQK,,5,"06 29, 1998"
A2BU9RYT756AY9,B000002DXK,,5,"06 29, 1998"
A66LH6ZBEA8G4,B000002EEJ,,5,"06 29, 1998"
A32OMW7S8V6P2C,B000002OO0,,5,"06 29, 1998"
AX668BUQRHI7C,B000003PSK,,5,"06 29, 1998"
A1FG708KH7QH1B,B000003RVR,,4,"06 29, 1998"
A2BAEVNQ718BJS,B000000E21,,5,"06 29, 1998"
AVZSWIU0GKXAL,B000000OF9,,4,"06 29, 1998"
A3AYA634I1IHI1,B0000039Q1,,4,"06 29, 1998"
A3AYA634I1IHI1,B0000039QD,,1,"06 29, 1998"
A3S1OZI2HTTTQX,B0000039Z2,,5,"06 29, 1998"
A345EXTLVNAHY8,B000003BEM,,5,"06 29, 1998"
A1FG708KH7QH1B,B000003CL7,,5,"06 29, 1998"
A3DIHHTFMGZJB2,B000003CLS,,5,"06 29, 1998"
A30QVT7IP3TU6G,B000007VXG,,5,"06 29, 1998"
A2WWZXZBJGPV6Q,B00000035O,,5,"06 29, 1998"
A3AYA634I1IHI1,B000000559,,5,"06 29, 1998"
A1PQY55G2O1F67,B000002KBT,,5,"06 29, 1998"
A3R2IEKE0RECDL,B000002KCG,,5,"06 29, 1998"
A3JPZMP0UDNZ56,B000002KK8,,5,"06 29, 1998"
A3AYA634I1IHI1,B000001Y15,,2,"06 29, 1998"
A3N9HX4Q9O74G,B0000061RB,,5,"06 29, 1998"
A2RMU3B8S46ESK,B0000062S2,,5,"06 29, 1998"
AOV9AIX4UE5BB,B0000062S2,,5,"06 29, 1998"
A2W93T2X3TDM9J,B0000062WB,,2,"06 29, 1998"
A1RE4ZRUHFUXZP,B000006O2T,,4,"06 29, 1998"
A2TLK3CK7QQX5C,B000000OYG,,5,"06 29, 1998"
AETBM9K6TEVQ3,B000000QQJ,,5,"06 29, 1998"
A2LIU9EXSNWQ3C,B000002JBB,,5,"06 29, 1998"
A1FG708KH7QH1B,B000002JDJ,,5,"06 29, 1998"
A39DGUM9ASUP21,B000002HFL,,5,"06 30, 1998"
A39DGUM9ASUP21,B000002HMH,,5,"06 30, 1998"
A1VT9LTTBYKMWL,B000002HMO,,5,"06 30, 1998"
A1XTWLFFGPX1W2,B000002IU3,,4,"06 30, 1998"
A3OXJ6V6CD92MP,B000002UA0,,5,"06 30, 1998"
ATW9E412P5YFL,B000002VFC,,5,"06 30, 1998"
A2EDMGLEWH6TDC,B000006ZJ6,,5,"06 30, 1998"
A6XHGIH3VWB0Y,B000007QDC,,5,"06 30, 1998"
AGLPI0VU7X57B,B0000047QC,,5,"06 30, 1998"
A3QFOLPZZ0UGMW,B000005B00,,4,"06 30, 1998"
AEAI6ZT2UG8T8,B000000V5V,,5,"06 30, 1998"
AY3611I3MWY07,B000001Y4E,,5,"06 30, 1998"
A17QNIBXE5UYO9,B0000024VP,,5,"06 30, 1998"
A2M6UKFW9ZICPS,B000002512,,5,"06 30, 1998"
A14SLBLUQHEIF6,780621549,,5,"06 30, 1998"
A1YVL0MJW5F36N,B000001EPB,,5,"06 30, 1998"
A6CIAOJUNGCAI,B000001ES9,,2,"06 30, 1998"
A15MNI78XOXHHK,B000001FAU,,5,"06 30, 1998"
A3AYA634I1IHI1,B000001FHG,,2,"06 30, 1998"
A38HLAOBS1WB2X,B000001FJZ,,4,"06 30, 1998"
AC55482W3LC8E,B000001FR6,,5,"06 30, 1998"
A3AYA634I1IHI1,B000001FU9,,4,"06 30, 1998"
A34B6TZWNXHGSA,B000002MZ9,,5,"06 30, 1998"
A3QFOLPZZ0UGMW,B000002NJS,,4,"06 30, 1998"
AC55482W3LC8E,767808673,,4,"06 30, 1998"
A3S3GM2AL08101,B000001C9P,,5,"06 30, 1998"
A3MZEGG2EAS63C,B000001E6H,,5,"06 30, 1998"
A1PJ0BZX21I8WW,B000002B7I,,5,"06 30, 1998"
A367VXNQUTB1IK,B000002BIJ,,5,"06 30, 1998"
A2BXF4NPUL9Z8Y,B000002VS7,,5,"06 30, 1998"
A19ZFN011RG849,B000002VSF,,5,"06 30, 1998"
A1TAM5EDTUBQ6Z,B000002P5R,,5,"06 30, 1998"
A3UNVVOCCBITKP,B000002U2Q,,5,"06 30, 1998"
A1FK1LQ4K5ZOAZ,B000003RZF,,5,"06 30, 1998"
A367VXNQUTB1IK,B000003ZDG,,5,"06 30, 1998"
A2JPGNKUBZB29V,B000005HSR,,5,"06 30, 1998"
A3BBVHASQ80W2L,B000005J82,,3,"06 30, 1998"
A2I3CL5WQR9ZJ3,B000005P4J,,5,"06 30, 1998"
A3GE8CGT7GQO9J,B00000603B,,5,"06 30, 1998"
A3QFQIFN3MWGF,B0000060ZN,,5,"06 30, 1998"
A8DNZ10MDVTCO,767801601,,5,"06 30, 1998"
A2513PJLU9J5FF,767802659,,5,"06 30, 1998"
A1UN0CA5X8NNB3,B000000DGG,,5,"06 30, 1998"
A19ZFN011RG849,B00000348Q,,5,"06 30, 1998"
A3PM6I9XZBVOB6,B000003BDQ,,5,"06 30, 1998"
A1XTWLFFGPX1W2,B000003BR4,,5,"06 30, 1998"
AU03B8RTDH0X0,B000003G5R,,5,"06 30, 1998"
A12CX82KY62N16,B000007TE8,,5,"06 30, 1998"
A35UU3ZCV0XP19,B000007TX2,,5,"06 30, 1998"
A7LAAZ3A9AAZB,B000007YNT,,5,"06 30, 1998"
A1DQ9D8DWCWF9H,6304496672,,5,"06 30, 1998"
A2BP1PKJ1B0XHN,B0000007RL,,4,"06 30, 1998"
A1UN0CA5X8NNB3,B000002LDW,,5,"06 30, 1998"
A1UMHQZ748LN6O,6303095054,,5,"06 30, 1998"
A1DQ9D8DWCWF9H,6304852800,,5,"06 30, 1998"
A2V63UJB3XL4JN,B000001HZN,,4,"06 30, 1998"
A3QFOLPZZ0UGMW,B000001U4Y,,5,"06 30, 1998"
A37H3TJVOTG1H4,B0000025RI,,5,"06 30, 1998"
A1EFIBVOTRG1SB,B0000029D9,,5,"06 30, 1998"
A3V2L7L22HPZ26,B0000062RU,,5,"06 30, 1998"
AOS0S6RZ8TCYG,B0000062WB,,1,"06 30, 1998"
ADHPB09XU5IB2,B0000063B7,,5,"06 30, 1998"
A15B44DKUQS5Q2,B0000064ST,,4,"06 30, 1998"
A7LAAZ3A9AAZB,B0000067YK,,5,"06 30, 1998"
A3GWBDBJ78EKRT,B000006EJD,,5,"06 30, 1998"
A28RKLZGLBIG5L,B000006ENL,,4,"06 30, 1998"
AIEHTHFI2GBP4,B000006OB0,,5,"06 30, 1998"
A3TJDS59UEKMYM,B000006OHF,,5,"06 30, 1998"
A2O4CYC2S9NXX7,B000006PX8,,5,"06 30, 1998"
A2TVNITVOGLPPT,B000006SED,,5,"06 30, 1998"
A348XLMY8GR7RY,B000002JPA,,5,"06 30, 1998"
A2OO9EU0G4PER3,B000002HRE,,5,"07 1, 1998"
A3TAUXD33VOQA0,B000002IZM,,5,"07 1, 1998"
A1KAGBD0G4E60U,B000002J03,,5,"07 1, 1998"
A1SU3EV1JVB0L0,B000002J1E,,5,"07 1, 1998"
AQ99KW00N08A9,B000002UDG,,5,"07 1, 1998"
A3VX3TFDEJP925,B000002VI7,,5,"07 1, 1998"
A28P3R1XDIYYBQ,B0000072SA,,5,"07 1, 1998"
AUPFT1YZPESXI,B000007NCL,,5,"07 1, 1998"
A1DE2237UP1DXN,B000007NEO,,5,"07 1, 1998"
A1YN5Y34C3QER9,B000007Q84,,5,"07 1, 1998"
A3NIO2W2UI2OJ2,B000007Q8W,,5,"07 1, 1998"
A2DE2DX2A1BG1C,B000007QFU,,4,"07 1, 1998"
A3PPQ87GW2D8B,B0000047B7,,5,"07 1, 1998"
A3PPQ87GW2D8B,B000005BEV,,4,"07 1, 1998"
A3GYHXLVWTTDV9,B000000X6O,,5,"07 1, 1998"
A1LCCUGILQ5RNF,B000001Y37,,5,"07 1, 1998"
A1EMMX44FE3N6T,B000001Y9R,,5,"07 1, 1998"
A1OWAS6HN68T90,B000002585,,5,"07 1, 1998"
A3CQAKAJX3WPH0,6304155697,,5,"07 1, 1998"
A2B83GS30QCFXA,B000001E9L,,5,"07 1, 1998"
A3J8FSK8O3X9UK,B000002LNB,,4,"07 1, 1998"
A1DVDQSB9R9JVY,B000002LVE,,5,"07 1, 1998"
A24T1OAE92SDZD,B000002M6V,,5,"07 1, 1998"
A3OZDRY65LMFCL,B000002MFN,,5,"07 1, 1998"
A4LDG7RMGMCCV,B000002MIF,,5,"07 1, 1998"
A2EDMGLEWH6TDC,B000002NAV,,5,"07 1, 1998"
A1DVGS7M3HDYSP,B000001DJU,,5,"07 1, 1998"
A2SV735WHAUIPI,B000002ADP,,5,"07 1, 1998"
A2CW394B5NRXIO,B000002BUY,,5,"07 1, 1998"
A2IVJ1BM8B78MC,B000002G3A,,5,"07 1, 1998"
A1ALPL858XSDE,B000002VR3,,5,"07 1, 1998"
A3149YKIPGLD9M,B0000031KF,,4,"07 1, 1998"
A26E8OSW2YOA8N,B0000033DF,,5,"07 1, 1998"
A24T1OAE92SDZD,B00000345N,,5,"07 1, 1998"
A25W0SP7OD2JZK,B000002OMG,,5,"07 1, 1998"
APGWFOO919TLC,B000002P7Z,,5,"07 1, 1998"
A2DNXKG3HYBXJT,B000002TTU,,5,"07 1, 1998"
AUC386YUV6ADB,B000002U2N,,5,"07 1, 1998"
A2ZR0ULNOF5S5V,B000003L1P,,5,"07 1, 1998"
AVYOB8S8JZIUT,B000003TAW,,5,"07 1, 1998"
AJFC4LQFQU6QP,B000003YSX,,5,"07 1, 1998"
A3A4JUJYZYVIDC,B000003YXL,,5,"07 1, 1998"
A2RIN4NGIJ8YS3,B000005JUM,,5,"07 1, 1998"
A1G3E159UMCSP8,B000005P4H,,5,"07 1, 1998"
A3IQ6ZYXD6UE29,B000005QCA,,5,"07 1, 1998"
A16282HCFHOY5X,B000005RP5,,4,"07 1, 1998"
ARX5SI108HFFU,B000005S5R,,5,"07 1, 1998"
A147I15JO3QRZ1,B00000600G,,5,"07 1, 1998"
A3VMZ85BIO1G8Y,B000000FG8,,5,"07 1, 1998"
A14I6A88POY4G7,B000003B1I,,5,"07 1, 1998"
A2XZ9SQ912BOJ9,B000003GBX,,5,"07 1, 1998"
A4LVZDWTZ98HE,B0000086ZY,,4,"07 1, 1998"
A3BYGUXORUY9SN,B000002L68,,5,"07 1, 1998"
AJFC4LQFQU6QP,B000001JOL,,5,"07 1, 1998"
A377PS2RJ90DN2,B0000025WQ,,4,"07 1, 1998"
AZE3LIPGM5U25,B0000062FV,,5,"07 1, 1998"
A3BJF7KHGCHN18,B0000062RP,,5,"07 1, 1998"
A16X2FR3IQ8KHC,B0000062UW,,1,"07 1, 1998"
A3U9FB38E8OPZY,B000006E6U,,5,"07 1, 1998"
A2WRRXMSXWEI2P,B000006END,,4,"07 1, 1998"
A1KAGBD0G4E60U,B000006NPY,,3,"07 1, 1998"
AJFC4LQFQU6QP,B000006NTP,,4,"07 1, 1998"
A1YN5Y34C3QER9,B000006ON3,,5,"07 1, 1998"
A39MU1AO7EJZ6P,B000000ORS,,5,"07 1, 1998"
A2533LSYQ3LPTO,B000000RHL,,1,"07 1, 1998"
A3VSEN7FXHLM5L,B000000V1E,,5,"07 1, 1998"
AXCAOTOR0UTF0,B000002JAI,,5,"07 1, 1998"
AEYPYHGR0RG41,B000002JRF,,5,"07 1, 1998"
A3EXXEKLC84DW4,B000009N83,,3,"07 1, 1998"
